addr,n,hold_med,hold_count,train_n,train_pnl,hold_n,hold_pnl,total_pnl,ev_per_fill,sharpe,max_dd,wr_fill,avg_notional,ev_per_dollar,trades_per_day,span_days,top_coin,top_coin_pct,long_short_ratio,t_stat
0x0c44471cc8516125ead11e09446302ae20540ed4,1953,1281.8830083333332,28,699,97237.84155,1254,198764.65750097,296002.49905097,151.5629795447875,7.8413378096965705,18460.35096200004,83.9258114374034,3875.4210831226233,0.03910877716097512,22.306801988812033,87.55177012731481,HYPE,54.3778801843318,16.144736842105264,5.693171884590402
0x711d0883044c616763e61082b932e270d268e560,1234,613.3217916666667,34,983,12358.26425746,251,10400.06091948,22758.32517694,18.442727047763373,7.778023655718934,1844.7341144599995,84.49905482041588,2013.0985889645779,0.009161363059346861,13.795653958462507,89.44845990740741,UNI,24.716369529983794,1.967741935483871,4.583978674948935
0x2e8d3856e5a4627e22d2cdaf6c8085ede9037241,682,1470.4872,27,423,7416.3843474,259,3757.94840884,11174.332756239999,16.384652135249265,7.602339038312157,202.51200000000063,97.68518518518519,1002.3527576324065,0.01634619350372259,7.723014008227685,88.30749229166666,xyz:GOLD,20.967741935483872,0.6059113300492611,7.105754928529388
0x949b82dfc04558bc4d3ca033a1b194915a3a3bee,857,2764.1361833333335,21,257,13647.90695585,600,31257.18021467,44905.08717052,52.398001365834304,7.591820531729895,1497.2675479699974,89.30348258706468,2102.8352229940797,0.024917787562654798,10.137061362469716,84.54126589120371,xyz:SKHX,19.019836639439905,3.0344827586206895,5.8606210780652805
0xa04cc046c32dc706c65324ae6352d3d78e0c2013,1739,567.68175,22,332,4115.39009,1407,51451.152002,55566.542092,31.953158189764235,7.513874942498113,885.2125360000282,86.7709815078236,3870.8764018056354,0.008254760646674006,19.514033431313923,89.11535414351852,HYPE,96.43473260494537,9.36,7.006367195635004
0xc4dad120712a92117cc65d46514be8b49ed846a1,3019,127.69676666666666,94,1173,12400.235451,1846,18564.56637704,30964.80182804,10.256641877456111,7.4706551797861565,3990.1346079999985,91.40708915145005,1000.7933100311361,0.01024851163037552,40.25496412529434,74.99696163194444,xyz:BRENTOIL,27.1281881417688,12.326923076923077,5.188008618453415
0x7c7b412019186684b51bdd98d4cbc33ccf1eee7d,6083,100.56900833333333,46,2614,16823.28246304,3469,21174.31039359,37997.59285663,6.24652192283906,7.465546437263028,6161.191448999998,95.9701997968168,1203.8366368953225,0.0051888451733357694,68.17722817223677,89.22333986111111,HYPE,49.36708860759494,1.0538147138964578,4.538047184645413
0x424d756e19469ddb13c753b280cc0e9d8c95420e,2549,152.11767500000002,188,1846,4464.99746643,703,4351.67268188,8816.67014831,3.4588741264456653,7.217754926847564,868.572693999995,85.5761482675262,1176.1949623027665,0.0029407319681712,28.656350821037314,88.95061398148148,HYPE,41.38877991369164,1.6494845360824741,7.111140952143927
0x1188e4d6c751d79e27cbf38309803b998318a7e6,4973,188.34121666666667,77,2972,54116.57076475,2001,143563.73443629,197680.30520104,39.750714900671625,7.110950901026203,29660.76935864001,46.22285174693107,2696.068191772658,0.014743957523765611,55.55942613330142,89.50776395833333,HYPE,15.383068570279509,3.845342706502636,6.000173033967333
0x1ea5e2527bdb39068c03cace032c953fd854addc,2976,202.419475,88,1993,30535.21628,983,8005.032135,38540.248415,12.95035228998656,7.069270873132018,4483.9857899999915,66.0270078180526,5596.407472529234,0.002314047423021861,33.44932602291931,88.97040251157408,BTC,57.69489247311828,4.876404494382022,4.514279452503281
